genus,image_url,summary
Jordania,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Joseph_Jordania_in_2011.jpg/250px-Joseph_Jordania_in_2011.jpg,"Joseph Jordania (Georgian იოსებ ჟორდანია, born February 12, 1954, and also known under the misspelling of Joseph Zhordania) is an Australian–Georgian ethnomusicologist and evolutionary musicologist and professor. He is an Honorary Fellow of the Melbourne Conservatorium of Music at the University of Melbourne and the Head of the Foreign Department of the International Research Centre for Traditional Polyphony at Tbilisi State Conservatory. Jordania is known for his model of the origins of human choral singing in the wide context of human evolution and was one of founders of the International Research Centre for Traditional Polyphony in Georgia."
Centrolophus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/C_niger.jpg/250px-C_niger.jpg,"The black ruff (Centrolophus niger) is a medusafish, the only member of the genus Centrolophus. It is a pelagic fish found in all tropical and temperate oceans at depths of 0 to 1,000 m (0 to 3,280 ft). Its length is typically up to 60 cm (24 in), but it may reach 150 cm (60 in)."
Photopectoralis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/P.bindus.jpg/250px-P.bindus.jpg,"Photopectoralis is a genus of marine ray-finned fishes, ponyfish from the family Leiognathidae. They are native to the Indian Ocean and the western Pacific Ocean."
Kochichthys,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Kochichthys_flavofasciatus.jpg/250px-Kochichthys_flavofasciatus.jpg,"Kochichthys is a monotypic genus of percomorph fish from the family Pinguipedidae. The only species in the genus, Kochichthys flaviofasciatus, is found in the western Pacific in the waters around Japan, having been recorded only from Tosa Bay in Kōchi Prefecture on the island of Shikoku."
Sinum,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sinum_cymba_01.JPG/250px-Sinum_cymba_01.JPG,"Sinum is a genus of predatory sea snails, marine gastropod mollusks in the subfamily Sininae of the family Naticidae, the moon snails. 
Most naticids have shells that are globular, but the shell of species in the genus Sinum is flattened to some extent, some being so flattened that they are ear-shaped.


== Distribution ==
This marine species is cosmopolitan."
Eubela,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Eubela_sp._001.jpg/250px-Eubela_sp._001.jpg,"Eubela is a genus of sea snails, marine gastropod mollusks in the family Raphitomidae.


== Description ==
The shell is smooth, glossy, with a sutural band.  The outer lip is sharp."
Protolira,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Protolira_valvatoides_%28MNHN-IM-2000-31329%29.jpeg/250px-Protolira_valvatoides_%28MNHN-IM-2000-31329%29.jpeg,"Protolira is a genus of sea snails, marine gastropod mollusks in the family Skeneidae.


== Species ==
Species within the genus Protolira include:

Protolira thorvaldssoni Warén, 1996
Protolira valvatoides Warén & Bouchet, 1993
Species brought into synonymy

Protolira thorvaldsoni Warén, 1996: synonym of Protolira thorvaldssoni Warén, 1996


== References ==

Warén A. & Bouchet P. (1993) New records, species, genera, and a new family of gastropods from hydrothermal vents and hydrocarbon seeps. Zoologica Scripta 22: 1-90."
Belaturricula,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Belaturricula is a genus of sea snails, marine gastropod mollusks in the family Borsoniidae.


== Species ==
Species within the genus Belaturricula include:

Belaturricula dissimilis (Watson, 1886)
Belaturricula ergata (Hedley, 1916)
Belaturricula gaini (Lamy, 1910)
Belaturricula turrita (Strebel, 1908)
Species brought into synonymy

Belaturricula antarctica Dell, 1990: synonym of Belaturricula gaini (Lamy, 1910)


== References ==

Bouchet, P.; Kantor, Y. I.; Sysoev, A.; Puillandre, N. (2011). A new operational classification of the Conoidea."
Chlanificula,,"Chlanificula is a genus of sea snails, marine gastropod mollusks in the family Buccinidae, the true whelks."
Miomelon,,
Olivancillaria,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olivancillaria_vesica_001.jpg/250px-Olivancillaria_vesica_001.jpg,"Olivancillaria is a genus of sea snails, marine gastropod mollusks in the subfamily Olivancillariinae of the family Olividae.


== Description ==
Animal: The head and tentacles are concealed. The mantle shows a large, thick, fleshy appendage behind."
Mirachelus,https://upload.wikimedia.org/wikipedia/commons/2/25/Mirachelus_corbis_001.jpg,Mirachelus is a genus of sea snails and marine gastropod molluscs in the family Chilodontaidae.
Platycythara,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Platycythara_elata_%28MNHN-IM-2013-72655%29.jpeg/250px-Platycythara_elata_%28MNHN-IM-2013-72655%29.jpeg,"Platycythara is a genus of sea snails, marine gastropod mollusks in the family Mangeliidae.


== Species ==
Species within the genus Platycythara include:

Platycythara curta (Dall, 1919)
Platycythara elata (Dall, 1889)
Platycythara electra (Dall, 1919)
† Platycythara eurystoma  W.P. Woodring, 1928
Species brought intoi synonymy

† Platycythara metria (Dall 1903): synonym of Vitricythara metria (Dall, 1903)


== References ==

Woodring, W. P. ""Miocene molluscs from Bowden, Jamaica. Part 2: gastropods and discussion of results."
Saccharoturris,https://upload.wikimedia.org/wikipedia/commons/a/a0/Saccharoturris_consentanea_001.jpg,"Saccharoturris is a genus of sea snails, marine gastropod mollusks in the family Mangeliidae


== Species ==
Species within the genus Saccharoturris include:

† Saccharoturris centrodes  J. Gardner, 1937
† Saccharoturris consentanea  (R.J.L. Guppy, 1896)
Saccharoturris monocingulata (Dall, 1889)


== References ==

Woodring, W.P. (1928) Miocene mollusks from Bowden, Jamaica. Part II. Gastropods and discussion of results. Contributions to the geology and paleontology of the West Indies."
Thelecythara,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Thelecythara_floridana_001.jpg/250px-Thelecythara_floridana_001.jpg,"Thelecythara is a genus of sea snails, marine gastropod mollusks in the family Pseudomelatomidae.


== Species ==
Species within the genus Thelecythara include:

Thelecythara dushanae McLean & Poorman, 1971
Thelecythara floridana Fargo, 1953
Thelecythara mucronata (Guppy, 1896)
† Thelecythara oligocaenica Lozouet, 2017
Species brought into synonymy

Thelecythara borroi Sarasúa, 1975 : synonym of Thelecythara floridana Fargo, 1953
Thelecythara cruzensis Nowell-Usticke, G.W., 1969: synonym of Thelecythara floridana Fargo, 1953
Thelecythara dominguezi Gibson-Smith J. & W., 1983: synonym of Maesiella dominguezi (J. Gibson-Smith & W. Gibson-Smith, 1983)
Thelecythara vitrea (Reeve, 1845): synonym of Otitoma vitrea (Reeve, 1845)


== References ==

W. P. Woodring. 1928."
Thelyssa,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Thelyssa is a genus of extremely small deep water sea snails, marine gastropod mollusks in the family Seguenziidae."
Canalispira,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Canalispira_umuhlwa_%28MNHN-IM-2000-758%29_001.jpeg/250px-Canalispira_umuhlwa_%28MNHN-IM-2000-758%29_001.jpeg,"Canalispira is a genus of very small sea snails, marine gastropod mollusks or micromollusks in the family Cystiscidae.


== Species ==
Species within the genus Canalispira include:

Canalispira attentia (Laseron, 1957)
Canalispira aurea Garcia, 2006
Canalispira columellaria Boyer, 2018
Canalispira fallax (Smith, 1903)
Canalispira infirma (Laseron, 1957)
Canalispira kerni Garcia, 2007
Canalispira lipei Garcia, 2007
Canalispira minor (Dall, 1927)
Canalispira olivellaeformis Jousseaume, 1875
Canalispira replicata (Melvill, 1912)
Canalispira shacklefordi (Preston, 1915)
Canalispira umuhlwa Kilburn, 1990
Species brought into synonymy

Canalispira fluctuata McCleery & Wakefield, 2007: synonym of Osvaldoginella fluctuata (McCleery & Wakefield, 2007) (original combination)
Canalispira gomezi (Espinosa & Ortea, 1997): synonym of Osvaldoginella gomezi Espinosa & Ortea, 1997
Canalispira hoffi (Moolenbeek & Faber, 1991): synonym of Osvaldoginella hoffi (Moolenbeek & Faber, 1991)
Canalispira ornata McCleery & Wakefield, 2007: synonym of Osvaldoginella gomezi Espinosa & Ortea, 1997 (original combination)
Canalispira phantasia McCleery & Wakefield, 2007: synonym of Osvaldoginella phantasia (McCleery & Wakefield, 2007) (original combination)


== References ==


== Further reading ==
Laseron, C. F. (1957). A new classification of the Australian Marginellidae (Mollusca), with a review of species from the Solanderian and Dampierian zoogeographical provinces."
Eurypyrene,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Columbellidae_-_Parametaria_dupontii.jpg/250px-Columbellidae_-_Parametaria_dupontii.jpg,"Parametaria is a genus of sea snails, marine gastropod mollusks in the family Columbellidae, the dove snails.


== Species ==
Species within the genus Parametaria include:

Parametaria barbieri K. Monsecour & D. Monsecour, 2019
Parametaria dupontii Kiener, 1845
Parametaria epamella P. L. Duclos, 1840
† Parametaria islahispaniolae (Maury, 1917)
Parametaria macrostoma (Reeve, 1859)
Species brought into synonymy

Parametaria ledaluciae Rios & Tostes, 1981: synonym of Eurypyrene ledaluciae (Rios & Tostes, 1981)
Parametaria philippinarum L. A. Reeve, 1843: synonym of Parametaria epamella (Duclos, 1840)


== References ==


== External links ==

Reeve, L. A. (1859). Monograph of the genus Meta."
Ividia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Nvidia Corporation ( en-VID-ee-ə) is an American technology company headquartered in Santa Clara, California. Founded in 1993 by Jensen Huang, Chris Malachowsky, and Curtis Priem, it develops graphics processing units (GPUs), system on a chips (SoCs), and application programming interfaces (APIs) for data science, high-performance computing, and mobile and automotive applications.
Originally focused on GPUs for video gaming, Nvidia broadened their use into other markets, including artificial intelligence (AI), professional visualization, and supercomputing."
Goniofusus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Goniofusus_turris_%28MNHN-IM-2000-23091%29.jpeg/250px-Goniofusus_turris_%28MNHN-IM-2000-23091%29.jpeg,"Goniofusus is a genus of sea snails, marine gastropod mollusks in the subfamily Fusininae of the family Fasciolariidae, the spindle snails, the tulip snails and their allies.


== Species ==
Species within the genus Goniofusus include:

† Goniofusus baumanni (Maury, 1925)
Goniofusus brasiliensis (Grabau, 1904)
Goniofusus dupetitthouarsi (Kiener, 1840)
† Goniofusus haitensis (G. B. Sowerby I, 1850)
Goniofusus spectrum (A. Adams & Reeve, 1848)
Goniofusus strigatus (Philippi, 1850)
Goniofusus turris (Valenciennes, 1832)


== References ==

Vermeij G.J. & Snyder M.A. (2018). Proposed genus-level classification of large species of Fusininae (Gastropoda, Fasciolariidae)."
Guyanella,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Divaricella_huttoniana_%28rotated%29.jpg/250px-Divaricella_huttoniana_%28rotated%29.jpg,"Lucinidae, common name hatchet shells, is a family of saltwater clams, marine bivalve molluscs.
These bivalves are remarkable for their endosymbiosis with sulphide-oxidizing bacteria.


== Characteristics ==
The members of this family have a worldwide distribution."
Panjakus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Anchimolgidae is a family of cyclopoid copepods in the order Cyclopoida. There are more than 30 genera and 130 described species in Anchimolgidae.
Xarifia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Euphyllia_ancora_%28Anchor_bubble_coral%29.jpg/250px-Euphyllia_ancora_%28Anchor_bubble_coral%29.jpg,"Montipora is a genus of Scleractinian corals in the phylum Cnidaria. Members of the genus Montipora may exhibit many different growth morphologies. With eighty five known species, Montipora is the second most species rich coral genus after Acropora."
Echetus,,"Echetus (; Ancient Greek: Ἔχετος, romanized: Ékhetos) is a mythical king and son of Euchenor (Εὐχήνωρ) and Phlogea (Φλόγεα) mentioned in Homer's Odyssey. The epic describes him as a frightening and cruel king from the ""mainland"" (ἠπείρο), or ""dark mainland"" (ἠπείροιο μελαίνης), seen through the perspective of Homer's Ithaca. Some scholars, such as Richard Hodges and Anna Lefteratou, refer to Echetus as a ""king of Epirus""."
Sinocaligus,,
Dikerogammarus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Dikerogammarus_villosus_%288740859563%29.jpg/250px-Dikerogammarus_villosus_%288740859563%29.jpg,"Dikerogammarus villosus, also known as the killer shrimp, is a species of amphipod crustacean native to the Ponto-Caspian region of eastern Europe, but which has become invasive across the western part of the continent. In the areas it has invaded, it lives in a wide range of habitats and will prey on many other animals. It is fast-growing, reaching sexual maturity in 4–8 weeks."
Appendicularia,,
Folia,,"A leaf (pl.: leaves) is a principal appendage of the stem of a vascular plant, usually borne laterally above ground and specialized for photosynthesis. Leaves are collectively called foliage, as in ""autumn foliage"", while the leaves, stem, flower, and fruit collectively form the shoot system. In most leaves, the primary photosynthetic tissue is the palisade mesophyll and is located on the upper side of the blade or lamina of the leaf, but in some species, including the mature foliage of Eucalyptus, palisade mesophyll is present on both sides and the leaves are said to be isobilateral."
Diplosoma,,
Octacnemus,,
Metapenaeus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Yoshiebi1206.jpg/250px-Yoshiebi1206.jpg,"Metapenaeus is a genus of prawns, containing the following species:"
Nephropsis,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/KreeftbijDenOsse.jpg/250px-KreeftbijDenOsse.jpg,"Lobsters are malacostracan decapod crustaceans of the family Nephropidae or its synonym Homaridae. They have long bodies with muscular tails and live in crevices or burrows on the sea floor. Three of their five pairs of legs have claws, including the first pair, which are usually much larger than the others."
Palinurus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Monaco.Mus%C3%A9e_oc%C3%A9anographique089.jpg/250px-Monaco.Mus%C3%A9e_oc%C3%A9anographique089.jpg,"Palinurus elephas is a commonly caught species of spiny lobster from the East Atlantic Ocean and the Mediterranean Sea. Its common names include European spiny lobster, crayfish or cray (in Ireland), crawfish (in England), common spiny lobster, Mediterranean lobster and red lobster.


== Distribution and habitat ==
Palinurus elephas is a common species of spiny lobster, found in the eastern Atlantic Ocean, from southern Norway to Morocco and the Azores,  and in the Mediterranean Sea, except its eastern extremes."
Scyllarus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Odontodactylus_scyllarus_R%C3%A9union.jpg/250px-Odontodactylus_scyllarus_R%C3%A9union.jpg,"Odontodactylus scyllarus, commonly known as the peacock mantis shrimp, harlequin mantis shrimp, painted mantis shrimp, clown mantis shrimp, rainbow mantis shrimp, or simply mantis shrimp, is a large Stomatopod native to the epipelagic seabed across the Indo-Pacific, ranging from the Marianas to East Africa, and as far South as Northern KwaZulu Natal in South Africa. It is one of roughly 480 species of mantis shrimp, which are well known for their raptorial claws, exceptional vision, and their unique way of interacting with other marine species.
In the marine aquarium trade, it is both prized for its attractiveness and considered by others to be a dangerous pest."
Hirudinella,,"The miracidium is the second stage in the life cycle of trematodes. When trematode eggs are laid and come into contact with fresh water, they hatch and release miracidium. In this phase, miracidia are ciliated and free-swimming."
Urodasys,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Gastrotrich.jpg/250px-Gastrotrich.jpg,"The gastrotrichs (phylum Gastrotricha), commonly referred to as hairybellies or hairybacks, are a group of microscopic (0.06–3.0 mm), cylindrical, acoelomate animals, and are widely distributed and abundant in freshwater and marine environments. They are mostly benthic and live within the periphyton, the layer of tiny organisms and detritus that is found on the seabed and the beds of other water bodies. The majority live on and between particles of sediment or on other submerged surfaces, but a few species are terrestrial and live on land in the film of water surrounding grains of soil."
Rathkea,,
Echinocyamus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Echinocyamus is a genus of echinoderms belonging to the family Fibulariidae.
The genus has almost cosmopolitan distribution."
Cherbonniera,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Molpadia_amorpha.png/250px-Molpadia_amorpha.png,"Molpadiidae is a family of sea cucumbers, marine invertebrates with elongated bodies, leathery skins and tentacles that are found on or burrowing in the sea floor.


== Description ==
Members of Molpadiidae are fairly small, plump sea cucumbers with a smooth or slimy skin and no tube feet. They are relatively inactive and live in a U-shaped burrow in sand or mud at the bottom of the sea, often at considerable depths."
Chone,,
Sigalion,,"The list of polychaete worms of South Africa is a list of species that form a part of the class Polychaeta (Phylum Annelida) fauna of South Africa. The list follows the SANBI listing.
Polychaeta () is a paraphyletic class of generally marine annelid worms, commonly called bristle worms or polychaetes ()."
Nicolea,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Nicolae_Ceau%C8%99escu_%283x4_cropped%29.jpg/250px-Nicolae_Ceau%C8%99escu_%283x4_cropped%29.jpg,"Nicolae Ceaușescu ( chow-SHESK-oo; Romanian: [nikoˈla.e tʃe̯a.uˈʃesku] ; 26 January [O.S. 13 January] 1918 – 25 December 1989) was a Romanian politician and dictator who was the second and last communist leader of Romania, serving as the general secretary of the Romanian Communist Party from 1965 until his execution in 1989. He was the country's head of state from 1967 to 1989, serving as President of the State Council from 1967 and as the first president from 1974. Ceaușescu was overthrown and executed in the Romanian Revolution on 25 December 1989 along with his wife Elena Ceaușescu, as part of a series of anti-communist uprisings in Eastern Europe that year."
Rosacea,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Rosacea.jpg/250px-Rosacea.jpg,"Rosaceae (), the rose family, is a family of flowering plants that includes 4,828 known species in 91 genera.
The name is derived from the type genus Rosa. The family includes herbs, shrubs, and trees."
Onchnesoma,,"Onchnesoma is one of the two genera that constitute the family Phascolionidae of Phylum Sipuncula, described by Koren and Danielssen established in 1873 as the type species to Onchnesoma steenstrupii.


== Description ==
The species of this genus are usually small in size (with a trunk of less than 1 cm in length). The introverted is much longer than the trunk."
Monachus,,
Delphinapterus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Oceanogr%C3%A0fic_29102004.jpg/250px-Oceanogr%C3%A0fic_29102004.jpg,"The beluga whale (; Delphinapterus leucas) is an Arctic and sub-Arctic cetacean. It is one of two living members of the family Monodontidae, along with the narwhal, and the only member of the genus Delphinapterus. It is also known as the white whale, as it is the only cetacean to regularly occur with this colour; the sea canary, due to its high-pitched calls; and the melonhead, though that more commonly refers to the melon-headed whale, which is an oceanic dolphin."
Tetrastemma,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Tetrastemma_%28YPM_IZ_101767%29_003.jpeg/250px-Tetrastemma_%28YPM_IZ_101767%29_003.jpeg,"Tetrastemma is a genus of nemerteans belonging to the family Tetrastemmatidae.
The genus has cosmopolitan distribution."
Praeconvoluta,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Isodiametra_pulchra.jpg/250px-Isodiametra_pulchra.jpg,Isodiametridae is a family of acoels.
Aristaeomorpha,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Fish4525_-_Flickr_-_NOAA_Photo_Library.jpg/250px-Fish4525_-_Flickr_-_NOAA_Photo_Library.jpg,"Aristaeomorpha foliacea, the giant red shrimp or giant gamba prawn, is a species of deep water benthopelagic decapod crustacean. It is found in all the world's oceans in the temperate and tropical zones. It is subject to some commercial fishing activity in the Mediterranean Sea."
Semisuberites,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Esperiopsidae is a family of marine demosponges.
Desmapsamma,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Desmacididae is a family of sponges belonging to the order Poecilosclerida.
Merulina,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Goniopora.jpg/250px-Goniopora.jpg,Merulina is a genus of stony corals in the family Merulinidae. Members of this genus are native to the Indo-Pacific region and their ranges extend from the Red Sea through the Indian Ocean as far as Japan and the southern central Pacific Ocean. Merulina ampliata is the type species.
Chloeia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Bearded_Fireworm_%28Small%29.jpg/250px-Bearded_Fireworm_%28Small%29.jpg,"Amphinomidae, also known as the fireworms, bristle worms or sea mice, are a family of marine polychaetes, many species of which bear chaetae mineralized with carbonate.  The best-known amphinomids are the fireworms, which can cause great pain if their toxin-coated chaetae are touched or trodden on.  Their relationship to other polychaete groups is somewhat poorly resolved."
Stenopus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Boxer_shrimp_at_Batu_Moncho.JPG/250px-Boxer_shrimp_at_Batu_Moncho.JPG,"Stenopus hispidus is a shrimp-like decapod crustacean belonging to the infraorder Stenopodidea. Common names include coral banded shrimp and banded cleaner shrimp.


== Distribution ==
Stenopus hispidus has a pan-tropical distribution, extending into some temperate areas."
Pearsonothuria,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pearsonothuria_graeffei_Landaagiraavaru.JPG/250px-Pearsonothuria_graeffei_Landaagiraavaru.JPG,"Pearsonothuria is a genus of sea cucumbers in the family Holothuriidae. Pearsonothuria graeffei is the only species in the genus. Graeffe's sea cucumber is found in the tropical Indo-Pacific Ocean and the type locality is Viti Island, Fiji."
Procellaria,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Procellaria_aequinoctialis_off_Kaikoura.jpg/250px-Procellaria_aequinoctialis_off_Kaikoura.jpg,"Procellaria is a genus of Southern Ocean long-winged seabirds related to prions, and within the order Procellariiformes.  The black petrel (Procellaria parkinsoni) ranges in the Pacific Ocean, and as far north as Central America.  The spectacled petrel (Procellaria conspicillata) is confined to the Atlantic Ocean, and the Westland petrel (Procellaria westlandica) to the Pacific Ocean."
Fennera,,
Puerulus,,
Hydrophis,,
Phocarctos,,
Archeterokrohnia,,
Ammothella,,
Acaudina,,
Astichopus,,
Astrophyton,,
Projasus,,
Plurella,,
Neophoca,,
Caecognathia,,
Gnathia,,
Hemioniscus,,
Pachycerianthus,,
Crocodylus,,
Heteroschismoides,,
Macrocheira,,
Decipisagitta,,
Hymenopenaeus,,
Xiphopenaeus,,
Haplogonaria,,
Kuma,,
Nephropides,,
Thymops,,
Chelarctus,,
Altosquilla,,
Lysiosquilloides,,
Bucephalus,,
Romaleon,,
Peronella,,
Rugathanas,,
Cucamba,,
Sternula,,
Californiconus,,
Neadmete,,
Rehderella,,
Verruca,,
Nanaloricus,,
Krohnittella,,
Cephalodasys,,
Citorclinum,,
Thalassema,,
Crenatosipho,,
Kryptos,,
Streptocionella,,
Niparaya,,
Titanostrombus,,
Kynaria,,
Haliclona,,
Pomaulax,,
Luffammina,,
Maculaura,,
Theledera,,
Zoothamnium,,
Oikopleura,,
Neoechinorhynchus,,
Neoamphicyclus,,
Halobiotus,,
Wingstrandarctus,,
Keratella,,
Graptoleberis,,
Diaphanosoma,,
Godzillius,,
Laqueus,,
Terebratella,,
Aulites,,
Goniobrochus,,
Purpurellus,,
Gasteropteron,,
Hydromyles,,
Gracilipurpura,,
Xenotrophon,,
Bedevina,,
Cinclidotyphis,,
Zetecopsis,,
Mandelia,,
Ophiodermella,,
Tropidoturris,,
Troschelia,,
Pseudobabylonella,,
Clelandella,,
Hastulopsis,,
Infundibulum,,
Ophioglossolambis,,
Kilburnia,,
Microlinices,,
Aguilaria,,
Pyrgostylus,,
Harfordia,,
Microcirce,,
Wigrella,,
Cephalopyge,,
Murmania,,
Microcarina,,
Triumphis,,
Austrorissopsis,,
Scrobs,,
Rugapedia,,
Tropidorissoia,,
Chaetopterus,,
Protodorvillea,,
Amphiglena,,
Haplosyllis,,
Laonice,,
Pisione,,
Sphaerephesia,,
Psittacodrillia,,
Aiptasiogeton,,
Adamsia,,
Sagartia,,
Isozoanthus,,
Amphilochoides,,
Lembos,,
Leptocheirus,,
Colomastix,,
Corophium,,
Scopelocheirus,,
Rostroculodes,,
Harpinia,,
Bradyetes,,
Comantenna,,
Augaptilus,,
Scolecithrix,,
Temora,,
Cyclopinoides,,
Ooneides,,
Nematopagurus,,
Nolella,,
Annectocyma,,
Asterigerinata,,
Amphisbetia,,
Clunio,,
Athelges,,
Stenosoma,,
Anisomysis,,
Boreomysis,,
Katerythrops,,
Epitomapta,,
Eunicella,,
Boroecia,,
Euphilomedes,,
Sagmatocythere,,
Catinia,,
Monocorycaeus,,
Modiolicola,,
Trochicola,,
Vectoriella,,
Senariellus,,
Acaenomolgus,,
Spiophanicola,,
Aphrodita,,
Nereimyra,,
Gallardoneris,,
Nerilla,,
Megadrilus,,
Ficopomatus,,
Synmerosyllis,,
Ascandra,,
Siphonochalina,,
Stelligera,,
Peltogasterella,,
Sphenotrochus,,
Physalia,,
Nanomia,,
Apolemia,,
Dichelesthium,,
Ommatokoita,,
Homoeoscelis,,
Parasinelobus,,
Xema,,
Protoglossus,,
Proctonotus,,
Foviella,,
Acholoe,,
Ramphonotus,,
Paraonis,,
Erigone,,
Bispira,,
Kentrophoros,,
Kentrophyllum,,
Isopora,,
Parasalenia,,
Stomopneustes,,
Notomysis,,
Mysifaun,,
Antarctomysis,,
Parastilomysis,,
Ridgewayia,,
Epilabidocera,,
Lipobranchius,,
Pseudosyllis,,
Antrisocopia,,
Brattstromia,,
Spinoncaea,,
Arhizorhina,,
Geophilus,,
Kyonemichthys,,
Elates,,
Cyclaster,,
Rostrocalanus,,
Oxycercichthys,,
Heterodrilus,,
Astriclypeus,,
Zenocentrotus,,
Rotula,,
Aetheliparis,,
Paracyatholaimoides,,
Neotonchus,,
Pseudonchus,,
Bolbolaimus,,
Gerlachius,,
Paratricoma,,
Cricolaimus,,
Paracomesoma,,
Dorylaimopsis,,
Parasphaerolaimus,,
Linhomoeus,,
Epacanthion,,
Trissonchulus,,
Cylicolaimus,,
Adoncholaimus,,
Linhystera,,
Parachromagasteriella,,
Comesa,,
Spirobolbolaimus,,
Bruceina,,
Astomonema,,
Phanoderma,,
Metachromadoroides,,
Xennella,,
Enchelidium,,
Halicylindrolaimus,,
Dichelyne,,
Mexiconema,,
Spirosigmoilina,,
Bolivinellina,,
Pullenia,,
Disconorbis,,
Heterostegina,,
Laryngosigma,,
Turritellella,,
Astrammina,,
Rhabdammina,,
Testulosiphon,,
Eggerella,,
Eggerelloides,,
Nouria,,
Crithionina,,
Neonesidea,,
Elofsonia,,
Pontocypris,,
Ammomarginulina,,
Gordiospira,,
Glaphyrammina,,
Rotaliammina,,
Cushmanina,,
Zabythocypris,,
Monoceratina,,
Ambostracon,,
Puriana,,
Legitimocythere,,
Pseudobosquetina,,
Spirotextularia,,
Fischerina,,
Vasicostella,,
Saidovina,,
Colonimilesia,,
Patellinella,,
Pileolina,,
Pseudoeponides,,
Rhumblerella,,
Triplasia,,
Pararotalia,,
Asterorotalia,,
Ammosphaeroidina,,
Textulina,,
Tawitawia,,
Pytine,,
Discorbina,,
Apogromia,,
Anomalina,,
Dainita,,
Lernella,,
Pilulinella,,
Sigmoinella,,
Masonella,,
Robulina,,
Ammolagena,,
Karrerotextularia,,
Plotnikovina,,
Ammocibicides,,
Torulumbonina,,
Stomoloculina,,
Neocopytus,,
Hansacypris,,
Serratocythere,,
Glyptobairdia,,
Naxotia,,
Subanomalina,,
Assilina,,
Globoconella,,
Hormosinoides,,
Hyrrokkin,,
Lesueuria,,
Alcinoe,,
Proeumicrotremus,,
Kaperangus,,
Bathyclupea,,
Opua,,
Cryptotomus,,
Leptocephalus,,
Xenobalistes,,
Odontanthias,,
Pseudogoniistius,,
Oplopomops,,
Pseudogramma,,
Feaya,,
Iosepha,,
Austroclavus,,
Kongsrudia,,
Bradycalanus,,
Miostephos,,
Scolecimorpha,,
Xanthilaophonte,,
Glyphostomoides,,
Eudolium,,
Galeodea,,
Fusolatirus,,
Engina,,
Pyrene,,
Calliostoma,,
Vokesimurex,,
Pterynotus,,
Mimachlamys,,
Pusia,,
Purpuradusta,,
Doris,,
Thala,,
Bathymodiolus,,
Muusoctopus,,
Plicopurpura,,
Claremontiella,,
Conchatalos,,
Solen,,
